generation,individual_id,parent1_individual_id,parent2_individual_id,face_pic,blend_file,emotion_key,fitness,angry,disgust,fear,happy,sad,surprise,neutral,generation_status,analysis_status,genes
0,d0bd84a9,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_d0bd84a9.png,output_gen0_d0bd84a9.blend,angry,-298.4003637420005,0.29333419517929527,9.629582861780165e-11,0.001609708765948993,2.064038805218704e-05,0.2114139157631347,0.00010728827604111253,99.49351546129677,success,success,"[[[-139.94032287597656, -3.77793025970459, 30.852909088134766], [-133.50006103515625, -6.507336616516113, 34.7144775390625]], [[-132.11158752441406, 8.241539001464844, 37.62834930419922], [-133.7403564453125, 4.894415378570557, 42.28484344482422]], [[-131.2682342529297, -31.40699005126953, -1.884002685546875], [-128.2378387451172, -26.079177856445312, -4.323071479797363]], [[-126.20478820800781, -24.00432586669922, 42.56869125366211], [-123.33148193359375, -20.946449279785156, 39.14145278930664]], [[-125.48066711425781, 36.50906753540039, -3.2529449462890625], [-123.92597198486328, 38.73225784301758, -1.179103136062622]], [[-123.50205993652344, 16.65827751159668, 46.065399169921875], [-119.92643737792969, 12.097697257995605, 41.039207458496094]], [[-119.06309509277344, -29.263206481933594, 35.77565383911133], [-114.67692565917969, -34.75399398803711, 33.842933654785156]], [[-117.20637512207031, -11.790481567382812, 63.67782974243164], [-114.6904067993164, -12.50234317779541, 63.50377655029297]], [[-95.88384246826172, 36.035980224609375, 67.98854064941406], [-94.57228088378906, 32.82754135131836, 71.13658142089844]], [[-77.13558959960938, -44.83045196533203, 89.9786605834961], [-78.53567504882812, -45.86967468261719, 89.01500701904297]]]"
0,3053fcf0,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_3053fcf0.png,output_gen0_3053fcf0.blend,fear,-284.965692879197,1.0965597815811634,4.1338497069887126e-07,2.534218318760395,0.016744504682719707,1.3342120684683323,0.0012035767213092186,95.0170636177063,success,success,"[[[-146.89463806152344, 4.2392425537109375, -0.15777587890625], [-141.89268493652344, 0.1433572769165039, -1.9471906423568726]], [[-140.78099060058594, -23.231948852539062, 4.0688629150390625], [-137.3739471435547, -22.322391510009766, 1.398808240890503]], [[-119.91091918945312, -26.54170799255371, 39.60852813720703], [-113.4579086303711, -26.889698028564453, 35.91165542602539]], [[-118.6389389038086, 8.772171974182129, 59.9974365234375], [-118.21610260009766, 12.608223915100098, 53.26646041870117]], [[-109.8006820678711, 11.391251564025879, 60.78269958496094], [-107.85073852539062, 11.845070838928223, 61.70785903930664]], [[-89.7840576171875, 44.05440902709961, 69.84074401855469], [-86.11534118652344, 37.13650131225586, 66.8424301147461]], [[-87.22908020019531, -22.378114700317383, 82.11687469482422], [-87.20729064941406, -23.900279998779297, 82.8666763305664]], [[-73.31541442871094, 44.58262252807617, 87.25532531738281], [-78.44683837890625, 41.28940963745117, 90.3714599609375]], [[-72.85133361816406, -12.442787170410156, 108.5394287109375], [-77.0372085571289, -11.112024307250977, 104.71224212646484]], [[-51.61467742919922, 42.13093566894531, 110.21855163574219], [-51.01910400390625, 45.61416244506836, 108.40190124511719]]]"
0,eca0460c,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_eca0460c.png,output_gen0_eca0460c.blend,sad,-82.56303960452236,19.693180286071335,0.02287660008594842,4.786261369140312,0.8906446527713123,41.63374801084375,0.05802877240598469,32.91526531163041,success,success,"[[[-133.37489318847656, 24.856712341308594, 2.872222900390625], [-134.1513671875, 23.0356388092041, 4.589357376098633]], [[-131.802734375, 1.8611127138137817, 43.02470016479492], [-133.73629760742188, 6.229526519775391, 40.841156005859375]], [[-109.14309692382812, 2.4235751628875732, 79.46827697753906], [-107.06140899658203, 3.7105214595794678, 80.45198822021484]], [[-92.9559097290039, -19.6868896484375, 76.86701965332031], [-88.3977279663086, -18.040163040161133, 83.03543090820312]], [[-87.00741577148438, 17.413818359375, 82.05642700195312], [-83.08760070800781, 15.172006607055664, 78.43286895751953]], [[-80.44662475585938, -13.240622520446777, 93.27265167236328], [-77.33386993408203, -18.486711502075195, 89.9506607055664]], [[-75.20924377441406, -19.330184936523438, 112.01716613769531], [-78.64985656738281, -15.547675132751465, 110.28363037109375]], [[-73.47425842285156, -26.122167587280273, 97.07676696777344], [-73.66295623779297, -22.835899353027344, 96.18255615234375]], [[-72.27665710449219, -8.690444946289062, 110.14276123046875], [-76.11835479736328, -4.146425724029541, 110.91914367675781]], [[-48.404998779296875, 44.811241149902344, 104.70664978027344], [-49.01283645629883, 44.349342346191406, 102.49470520019531]]]"
0,9dd3eae5,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_9dd3eae5.png,output_gen0_9dd3eae5.blend,sad,-279.0304211914606,0.06830882280462358,8.088777723764701e-07,1.0619726366666122,0.24306686233036068,4.548683932266704,0.014070293622554823,94.0638952331418,success,success,"[[[-145.45767211914062, 5.010370254516602, 12.324209213256836], [-146.1127166748047, 0.49224185943603516, 14.57386302947998]], [[-117.91928100585938, -35.99529266357422, -4.47686767578125], [-116.57108306884766, -33.88632583618164, -4.0403313636779785]], [[-116.47843933105469, -10.51462459564209, 63.39724349975586], [-113.06248474121094, -14.334522247314453, 62.453582763671875]], [[-115.22578430175781, -40.06700897216797, 33.08866500854492], [-121.30558776855469, -40.39493179321289, 35.374935150146484]], [[-107.09190368652344, -12.908475875854492, 73.61996459960938], [-105.98504638671875, -7.908092021942139, 76.65335845947266]], [[-103.4749755859375, -44.96237564086914, 52.232540130615234], [-100.60017395019531, -43.10573196411133, 46.46414566040039]], [[-90.02081298828125, 52.04312515258789, 62.04107666015625], [-91.6513442993164, 50.776371002197266, 61.54446029663086]], [[-78.63551330566406, 59.65107345581055, 60.67384338378906], [-80.62016296386719, 62.93937683105469, 57.993385314941406]], [[-75.64543151855469, 49.13311767578125, 75.98281860351562], [-71.98143768310547, 48.94594192504883, 70.31097412109375]], [[-56.95191955566406, -52.776161193847656, 89.25271606445312], [-56.164695739746094, -51.105979919433594, 89.32574462890625]]]"
0,31462f92,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_31462f92.png,output_gen0_31462f92.blend,sad,-284.0426177664685,0.024674652377143502,1.6609996256015946e-11,0.07931147702038288,9.12568680178083e-05,3.937308117747307,5.449837914284217e-06,95.95861434936523,success,success,"[[[-136.9004364013672, 21.358089447021484, 6.5559844970703125], [-130.25625610351562, 16.327116012573242, 5.673511028289795]], [[-136.6841583251953, -0.6704694032669067, 41.63996505737305], [-137.8236541748047, 0.045362114906311035, 42.875247955322266]], [[-112.58971405029297, 10.7279691696167, 66.74235534667969], [-107.72638702392578, 11.504740715026855, 70.19669342041016]], [[-110.38575744628906, 3.3956944942474365, 84.12789535522461], [-111.6873893737793, 1.2438433170318604, 85.86737442016602]], [[-99.8154067993164, -5.370811939239502, 79.37525177001953], [-103.27297973632812, -7.418689727783203, 78.20619201660156]], [[-95.76509857177734, -42.66996383666992, 58.75828170776367], [-98.14585876464844, -41.33916091918945, 56.676361083984375]], [[-77.26932525634766, -22.91161346435547, 100.1808853149414], [-73.21122741699219, -17.54343605041504, 99.78672790527344]], [[-69.09361267089844, -17.191085815429688, 116.08954620361328], [-69.40666961669922, -16.730828285217285, 113.50773239135742]]]"
0,63429dd8,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_63429dd8.png,output_gen0_63429dd8.blend,surprise,-259.426813910328,0.5170657607654191,6.683922147799157e-08,3.168760801479864,0.061387386106692914,0.15955380882270984,8.189914118642456,87.90332006831885,success,success,"[[[-144.82565307617188, 9.603157043457031, -3.203460693359375], [-140.37338256835938, 12.790364265441895, 0.3460261821746826]], [[-133.1495361328125, 29.354421615600586, 10.330657005310059], [-128.4524383544922, 28.911495208740234, 11.063620567321777]], [[-130.18235778808594, -24.309471130371094, -3.7030563354492188], [-127.30000305175781, -23.425271034240723, -4.635627746582031]], [[-118.73997497558594, 24.50312042236328, -10.913894653320312], [-123.30891418457031, 29.344411849975586, -13.441512107849121]], [[-118.13432312011719, 22.226497650146484, -17.57048797607422], [-114.42430877685547, 19.565563201904297, -16.538116455078125]], [[-115.40450286865234, 30.187368392944336, 39.06298065185547], [-118.5138168334961, 26.06096839904785, 39.99321365356445]], [[-114.80994415283203, 7.570032119750977, 62.1973991394043], [-113.46437072753906, 8.451738357543945, 61.31253433227539]], [[-113.58023834228516, 8.053380012512207, 70.96200561523438], [-114.341552734375, 6.676105499267578, 71.92281341552734]], [[-100.93125915527344, 48.298805236816406, 22.824630737304688], [-99.23851013183594, 51.27153015136719, 27.71356773376465]]]"
0,44144f6d,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_44144f6d.png,output_gen0_44144f6d.blend,angry,-91.39004997451198,26.504451036453247,2.608482319033101e-07,26.140695810317993,0.0040681279642740265,25.147026777267456,0.004278268534108065,22.19947725534439,success,success,"[[[-117.989990234375, -37.01789093017578, 1.1235809326171875], [-116.04642486572266, -38.84191131591797, 2.2165589332580566]], [[-98.11906433105469, 50.309410095214844, 49.138763427734375], [-99.98090362548828, 50.99065399169922, 55.91188049316406]], [[-90.45027923583984, -15.08759880065918, 74.57859802246094], [-90.75554656982422, -15.876630783081055, 72.88504791259766]], [[-85.6436767578125, -57.03082275390625, 61.6827392578125], [-90.12899017333984, -58.16480255126953, 55.76824188232422]], [[-82.43711853027344, -32.47404098510742, 82.34746551513672], [-82.15391540527344, -29.980628967285156, 83.87684631347656]], [[-77.32405090332031, 19.82146453857422, 97.75352478027344], [-74.04054260253906, 17.9625301361084, 102.45310974121094]], [[-77.13816833496094, 49.35411071777344, 73.94314575195312], [-75.46492767333984, 48.60454177856445, 68.97689819335938]], [[-74.23440551757812, 33.66015625, 101.5347900390625], [-73.05015563964844, 40.96195983886719, 103.41175842285156]], [[-74.19306182861328, -33.9962043762207, 95.72935485839844], [-71.24695587158203, -32.533164978027344, 93.24906921386719]], [[-64.82861328125, 38.169254302978516, 102.40203857421875], [-71.00153350830078, 38.0440673828125, 101.18699645996094]]]"
0,38894f19,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_38894f19.png,output_gen0_38894f19.blend,angry,83.16167334252174,93.74749623224116,1.1232549414811226e-09,0.06804130794912921,1.9197320434037093e-06,4.017777235375478,3.617667163859947e-05,2.1666554162892946,success,success,"[[[-144.1258087158203, -4.492927551269531, 4.062744140625], [-137.751953125, -4.064410209655762, 7.174839019775391]], [[-140.23795318603516, -9.24188232421875, -4.32928466796875], [-137.86509704589844, -10.954207420349121, -4.901163578033447]], [[-128.5765380859375, -17.01131820678711, 31.568283081054688], [-126.89303588867188, -15.237292289733887, 33.0269889831543]], [[-126.30097961425781, -8.945374488830566, 44.5863151550293], [-123.20999145507812, -5.361672878265381, 41.87733459472656]], [[-114.63996887207031, -5.4300642013549805, 75.71224975585938], [-119.49140167236328, -7.331924915313721, 78.82362365722656]], [[-110.53221893310547, 11.396342277526855, 65.1348648071289], [-110.38510131835938, 12.789945602416992, 72.38968658447266]], [[-84.45402526855469, 44.77153778076172, 66.66224670410156], [-88.21183776855469, 42.864402770996094, 68.74208068847656]], [[-80.82786560058594, -5.518440246582031, 104.01689147949219], [-81.9623031616211, -3.051006317138672, 106.55554962158203]], [[-68.35319519042969, 16.153480529785156, 112.91668701171875], [-63.12299346923828, 19.31886100769043, 117.19773864746094]]]"
0,44e8d3b1,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_44e8d3b1.png,output_gen0_44e8d3b1.blend,angry,-292.84589356730277,1.468079723417759,1.0443940634194404e-10,0.18876574467867613,0.00011917180700038443,0.3419137792661786,0.11009438894689083,97.89102673530579,success,success,"[[[-144.165283203125, 16.640806198120117, 14.460798263549805], [-142.90396118164062, 18.037616729736328, 16.217479705810547]], [[-141.09764099121094, 4.043021202087402, 27.135793685913086], [-138.56195068359375, 7.285170555114746, 25.20721435546875]], [[-132.91648864746094, 23.171920776367188, -9.773452758789062], [-135.91102600097656, 21.017623901367188, -9.593207359313965]], [[-123.73384094238281, 30.064937591552734, -5.4984130859375], [-125.78406524658203, 37.12928771972656, -3.356266975402832]], [[-100.6568603515625, -0.09306696057319641, 83.0799331665039], [-99.65310668945312, 3.646075963973999, 85.57632446289062]], [[-78.18508911132812, 14.285079956054688, 96.62615966796875], [-76.74889373779297, 14.205803871154785, 95.12380981445312]], [[-73.59748840332031, 36.92948913574219, 94.39662170410156], [-68.98003387451172, 42.591392517089844, 91.51300811767578]], [[-59.466827392578125, 53.88690948486328, 93.30467224121094], [-63.13296890258789, 56.2272834777832, 89.74606323242188]], [[-54.560585021972656, 45.89617156982422, 101.01507568359375], [-52.92699432373047, 43.36208724975586, 100.123046875]], [[-44.9232177734375, 57.62688446044922, 91.65083312988281], [-41.14325714111328, 60.077903747558594, 92.13758850097656]]]"
0,6362eebc,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_6362eebc.png,output_gen0_6362eebc.blend,fear,-299.2087650814123,0.05542614711194617,1.4983340982557264e-10,0.1203995619021095,0.01193506030374566,0.045382775510193436,0.042076169809209994,99.72478149680981,success,success,"[[[-146.40426635742188, -0.15677222609519958, 21.174671173095703], [-141.85531616210938, 2.5186920166015625, 20.103153228759766]], [[-140.36697387695312, 8.071834564208984, -7.446197509765625], [-143.59909057617188, 7.221534252166748, -7.270094871520996]], [[-129.16336059570312, 10.354859352111816, 42.23318099975586], [-129.08457946777344, 12.023804664611816, 39.21100997924805]], [[-109.65986633300781, -49.46702575683594, 10.94329833984375], [-111.04032135009766, -51.28776931762695, 11.607077598571777]], [[-97.52722930908203, -19.084238052368164, 72.31953430175781], [-97.64778900146484, -19.93088722229004, 70.8852767944336]], [[-88.44544982910156, 47.63251495361328, 68.36204528808594], [-93.72642517089844, 47.02994918823242, 73.44393920898438]], [[-86.46672058105469, 50.3377571105957, 58.549652099609375], [-85.32965850830078, 47.52855682373047, 63.117061614990234]], [[-83.8526840209961, -8.69800090789795, 91.15658569335938], [-82.5172119140625, -10.486838340759277, 89.83781433105469]], [[-61.887779235839844, -50.20082473754883, 92.80529022216797], [-60.69662094116211, -54.68208312988281, 96.56189727783203]], [[-56.22837829589844, 47.563751220703125, 98.255615234375], [-60.56505584716797, 42.47331237792969, 102.94595336914062]]]"
0,82854ddd,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_82854ddd.png,output_gen0_82854ddd.blend,sad,-203.4227009723736,3.3449050039052963,0.00028357819701341214,10.926833003759384,0.13960538199171424,16.937433183193207,0.0021511295926757157,68.64878535270691,success,success,"[[[-122.10761260986328, 33.68561935424805, 30.035396575927734], [-117.47926330566406, 27.683082580566406, 33.76758575439453]], [[-122.00923919677734, -21.654556274414062, 38.865089416503906], [-120.62921142578125, -27.997222900390625, 42.0885009765625]], [[-119.3260269165039, -10.59614086151123, 74.16426086425781], [-114.81896209716797, -7.892309188842773, 69.72876739501953]], [[-118.66832733154297, 39.15929412841797, 21.80014991760254], [-117.77841186523438, 40.275230407714844, 21.12496566772461]], [[-112.11963653564453, 0.21509957313537598, 84.50911712646484], [-106.72916412353516, 1.3012111186981201, 81.64173126220703]], [[-102.92622375488281, 16.963985443115234, 56.54280090332031], [-100.99942016601562, 16.434995651245117, 57.39018249511719]], [[-94.21957397460938, -58.581581115722656, 35.50677490234375], [-95.39791107177734, -58.322486877441406, 34.25053787231445]], [[-90.9100112915039, -4.322908878326416, 90.72623443603516], [-86.63878631591797, 0.06124401092529297, 92.14459228515625]], [[-90.83834838867188, 53.69967269897461, 58.10911560058594], [-89.72376251220703, 54.37540054321289, 54.898109436035156]], [[-81.823974609375, -29.120464324951172, 92.5740737915039], [-76.46167755126953, -25.568201065063477, 97.55492401123047]]]"
0,40420fa7,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_40420fa7.png,output_gen0_40420fa7.blend,sad,-273.1127119057845,0.11941029224544764,3.451359410397946e-12,0.13838130980730057,1.7471317361600347e-10,6.592924147844315,2.807110810465474e-06,93.1492805480957,success,success,"[[[-141.89695739746094, 20.054290771484375, -3.7620849609375], [-138.12197875976562, 18.142032623291016, 2.5254669189453125]], [[-137.64984130859375, 21.2232666015625, 3.174835205078125], [-136.79490661621094, 14.570051193237305, 0.24519777297973633]], [[-135.08554077148438, -3.2384891510009766, 33.96676254272461], [-138.99708557128906, 0.5726518630981445, 40.023075103759766]], [[-128.54713439941406, -18.988977432250977, 43.274452209472656], [-133.10348510742188, -15.739027976989746, 46.23000717163086]], [[-95.82072448730469, -41.751258850097656, 59.484466552734375], [-96.20386505126953, -43.706050872802734, 58.5643424987793]], [[-89.97573852539062, -58.6319580078125, 49.690399169921875], [-90.53273010253906, -55.88873291015625, 45.5469970703125]], [[-87.24224853515625, 47.93937683105469, 69.06373596191406], [-89.16765594482422, 44.846309661865234, 72.4802017211914]], [[-81.57193756103516, -18.24159812927246, 82.60128021240234], [-80.29222869873047, -17.473819732666016, 85.3250503540039]], [[-72.2707290649414, 43.07046890258789, 81.28927612304688], [-72.50074768066406, 40.38203811645508, 76.68702697753906]], [[-70.13644409179688, -28.292251586914062, 103.0723876953125], [-68.00309753417969, -30.971439361572266, 109.51908874511719]]]"
0,a2046402,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_a2046402.png,output_gen0_a2046402.blend,sad,-298.2149161451406,0.0034354190117599132,1.3718691429830646e-10,0.18834915327961405,0.02775137796795333,0.3364879702492988,2.31594626956784e-05,99.4439483351769,success,success,"[[[-145.93719482421875, -14.956901550292969, 0.954010009765625], [-148.2545166015625, -18.228612899780273, 5.939201831817627]], [[-141.19374084472656, -1.8173084259033203, 19.877187728881836], [-145.21888732910156, -0.3497215509414673, 14.01795768737793]], [[-131.0895538330078, -17.579750061035156, -6.2794647216796875], [-128.73106384277344, -19.255659103393555, -4.5349016189575195]], [[-130.09683227539062, 10.052266120910645, 42.036922454833984], [-127.94538116455078, 4.240427017211914, 39.510440826416016]], [[-127.7437973022461, -0.41021713614463806, 49.012298583984375], [-125.44567108154297, -0.9564924240112305, 50.13195037841797]], [[-118.24160766601562, 27.897146224975586, 38.01373291015625], [-116.40156555175781, 28.914627075195312, 39.92327880859375]], [[-99.09661102294922, 16.756084442138672, 61.17162322998047], [-95.08163452148438, 15.486367225646973, 62.1603889465332]], [[-86.05012512207031, 3.3223342895507812, 93.82833862304688], [-87.45820617675781, 6.960192680358887, 93.77439880371094]], [[-80.84371948242188, 17.993927001953125, 91.20458984375], [-83.8231201171875, 14.455608367919922, 85.80195617675781]], [[-77.27552795410156, 40.57427215576172, 81.38851928710938], [-76.69243621826172, 38.800933837890625, 82.15076446533203]]]"
0,e0479881,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_e0479881.png,output_gen0_e0479881.blend,sad,-81.57357757845602,19.04347538948059,0.005266089283395559,1.9664283841848373,0.053151295287534595,44.069623947143555,0.005644923294312321,34.856411814689636,success,success,"[[[-142.08871459960938, 5.7960920333862305, 18.384017944335938], [-145.26925659179688, 1.8999404907226562, 15.633326530456543]], [[-128.91738891601562, -25.251184463500977, 11.264348983764648], [-126.11449432373047, -18.537734985351562, 7.28993558883667]], [[-116.60358428955078, 6.381847381591797, 72.16871643066406], [-116.61203002929688, 8.707712173461914, 69.81787109375]], [[-111.73468780517578, -14.994050979614258, 70.17354583740234], [-113.84196472167969, -12.201305389404297, 73.10591888427734]], [[-104.85002136230469, 51.42439270019531, 1.766387939453125], [-109.36820983886719, 54.6171875, 3.8040993213653564]], [[-102.32818603515625, -18.562318801879883, 66.08011627197266], [-105.08435821533203, -15.930489540100098, 62.709842681884766]], [[-90.2537612915039, -3.0586211681365967, 85.70919799804688], [-84.67112731933594, -7.240045547485352, 85.43142700195312]], [[-81.00045776367188, -18.438018798828125, 92.09407806396484], [-76.03368377685547, -14.070413589477539, 88.51960754394531]], [[-73.52083587646484, -46.2461051940918, 76.48274230957031], [-79.1639404296875, -41.87543487548828, 72.2997055053711]], [[-61.806007385253906, -21.511093139648438, 121.84072875976562], [-67.21604919433594, -16.78997802734375, 122.35259246826172]]]"
0,d6eb9401,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_d6eb9401.png,output_gen0_d6eb9401.blend,sad,-290.8644094871017,0.458692693483394,8.165708873956354e-09,0.07585373693577867,0.029874909121537754,2.001600831842472,0.00017303301441633416,97.43380531274111,success,success,"[[[-97.78643798828125, 45.946563720703125, 59.004974365234375], [-99.20458984375, 50.39826583862305, 55.330684661865234]], [[-86.67517852783203, -23.17434310913086, 83.21910095214844], [-86.20099639892578, -24.502086639404297, 84.37787628173828]], [[-86.31619262695312, 43.128379821777344, 66.42825317382812], [-78.85204315185547, 40.90202331542969, 65.79862213134766]], [[-83.58984375, 2.7186241149902344, 97.5772705078125], [-84.85060119628906, 4.812797546386719, 94.06523132324219]], [[-76.3915023803711, -41.307743072509766, 92.64809036254883], [-74.59896087646484, -40.5385627746582, 90.83971405029297]], [[-75.4031982421875, -23.844661712646484, 94.38396453857422], [-82.64436340332031, -21.955617904663086, 95.67351531982422]], [[-72.62716674804688, 28.456714630126953, 105.90560913085938], [-75.28997802734375, 31.819063186645508, 109.5166015625]], [[-64.294677734375, -50.433433532714844, 82.50652313232422], [-64.27867889404297, -48.5086669921875, 85.84677124023438]], [[-52.27851104736328, 57.40314483642578, 87.67257690429688], [-49.196048736572266, 62.36334228515625, 93.26099395751953]]]"
0,de3c39cd,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_de3c39cd.png,output_gen0_de3c39cd.blend,surprise,77.05007669180648,0.003064408518495699,1.6876800135760687e-11,1.9654727991851808,2.8235145272595252,0.001570644775831577,91.8657014530061,3.340667460481231,success,success,"[[[-121.84943389892578, 4.950172424316406, 78.10393524169922], [-120.13994598388672, 3.614468574523926, 81.88433074951172]], [[-117.86300659179688, 36.37755584716797, -3.3525848388671875], [-119.77593994140625, 42.11554718017578, -6.24625825881958]], [[-115.32853698730469, 39.74482727050781, -10.88299560546875], [-113.02684020996094, 44.52845001220703, -5.850907325744629]], [[-101.67420959472656, -45.910865783691406, 34.41068649291992], [-99.734375, -47.83931350708008, 35.789703369140625]], [[-86.59072494506836, 14.150647640228271, 84.15975570678711], [-86.8533821105957, 11.784247398376465, 84.1369400024414]], [[-81.4886474609375, -5.481437683105469, 101.95547485351562], [-83.89667510986328, -3.787552833557129, 100.27204132080078]], [[-78.38786315917969, 4.991508483886719, 108.77545166015625], [-76.29267120361328, 7.877443313598633, 105.02287292480469]], [[-76.15823364257812, -53.551544189453125, 65.10557556152344], [-74.82902526855469, -50.65896224975586, 67.22885131835938]], [[-67.32012939453125, 3.3943519592285156, 114.96029663085938], [-71.74207305908203, 4.696149826049805, 118.8553237915039]]]"
0,ceca7481,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_ceca7481.png,output_gen0_ceca7481.blend,happy,-246.95431848548566,0.00018519630202717963,1.4167147815123682e-12,1.2222321704030037,11.027903109788895,0.004339704537414946,3.2402746379375458,84.50506329536438,success,success,"[[[-140.63499450683594, 24.622604370117188, 0.676025390625], [-138.1910400390625, 25.786924362182617, -0.9829504489898682]], [[-138.0175323486328, -18.824108123779297, 6.177593231201172], [-136.37982177734375, -17.25676918029785, 7.161770820617676]], [[-129.02552795410156, -23.418960571289062, -5.648193359375], [-128.30613708496094, -24.348278045654297, -6.727940559387207]], [[-126.48947143554688, -8.191043853759766, 48.11643981933594], [-127.30850219726562, -10.114524841308594, 46.96870803833008]], [[-126.08560180664062, -33.83897399902344, -7.21942138671875], [-123.37103271484375, -32.95854568481445, -6.040055751800537]], [[-117.59415435791016, 35.87570571899414, 36.7560920715332], [-117.13684844970703, 34.44437026977539, 35.419559478759766]], [[-114.69662475585938, 40.072601318359375, -10.978233337402344], [-113.46185302734375, 39.12759017944336, -11.701566696166992]], [[-86.05917358398438, 6.377949237823486, 90.27873229980469], [-92.74949645996094, 3.790280342102051, 89.38648986816406]], [[-69.52082824707031, -32.89732360839844, 113.054443359375], [-70.63082885742188, -28.76102066040039, 111.85115051269531]], [[-66.11690521240234, -49.29691696166992, 84.32666778564453], [-69.23853302001953, -50.300601959228516, 82.21617889404297]]]"
0,b4b9e359,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_b4b9e359.png,output_gen0_b4b9e359.blend,sad,-299.11212947196316,0.0365745450835675,2.57405319281645e-07,0.07480286876671016,0.015960249584168196,0.15826912131160498,6.22154800566932e-05,99.71433281898499,success,success,"[[[-134.32046508789062, 9.720407485961914, 29.50004768371582], [-134.29434204101562, 2.1766934394836426, 25.914133071899414]], [[-133.36544799804688, -14.788741111755371, 23.46063995361328], [-132.71873474121094, -14.077977180480957, 25.252361297607422]], [[-133.3522491455078, 7.2742462158203125, 37.792354583740234], [-138.6136016845703, 12.772926330566406, 41.235877990722656]], [[-129.7887725830078, 16.770654678344727, 31.2677001953125], [-132.58551025390625, 14.984686851501465, 30.124719619750977]], [[-124.93084716796875, -31.14403533935547, 0.994720458984375], [-131.31607055664062, -26.428951263427734, 2.1521031856536865]], [[-117.97197723388672, 11.179277420043945, 68.2995834350586], [-113.95443725585938, 9.863893508911133, 75.58609771728516]], [[-98.81595611572266, -13.064149856567383, 77.33146667480469], [-97.502197265625, -14.682880401611328, 77.48753356933594]], [[-98.6991958618164, 10.565792083740234, 79.20957946777344], [-101.0451889038086, 5.262046813964844, 75.84843444824219]], [[-77.10147094726562, 34.98011779785156, 97.9443359375], [-75.92615509033203, 32.15293884277344, 96.76172637939453]], [[-67.10025024414062, -18.569732666015625, 114.41085815429688], [-72.32307434082031, -12.963191986083984, 118.03167724609375]]]"
0,a13cfe6b,INITIAL,INITIAL,INDIVIDUALS_EVOLVING_EMOTE_BIG_RUYN/output_gen0_a13cfe6b.png,output_gen0_a13cfe6b.blend,surprise,-291.2880365053866,0.00015993233546396368,2.497037412074039e-15,0.016311333456542343,0.000568074528928264,5.194387995288707e-05,2.1694444119930267,97.81346321105957,success,success,"[[[-132.14700317382812, 2.006011962890625, 42.98368453979492], [-133.67703247070312, -0.4779834747314453, 43.2958869934082]], [[-116.62574768066406, -8.289361000061035, 61.4021110534668], [-114.40070343017578, -7.4984540939331055, 62.26696014404297]], [[-116.250732421875, 34.652713775634766, 41.43698501586914], [-113.84947967529297, 33.52482604980469, 40.1119499206543]], [[-107.23509216308594, 50.093536376953125, 2.753387451171875], [-104.70295715332031, 52.63410186767578, 4.525696754455566]], [[-81.90162658691406, 53.5284423828125, 58.137786865234375], [-84.6746597290039, 49.142372131347656, 56.94968032836914]], [[-78.10038757324219, 0.9911880493164062, 110.41545104980469], [-79.7806396484375, 1.793448567390442, 102.30807495117188]], [[-76.85691833496094, 34.72483825683594, 88.7908935546875], [-75.12832641601562, 35.90267562866211, 90.8304214477539]], [[-68.13715362548828, 23.947647094726562, 108.57633972167969], [-67.2940444946289, 26.952619552612305, 107.01177978515625]], [[-62.0904541015625, -52.783721923828125, 99.60110473632812], [-61.89675521850586, -59.54376220703125, 98.2584457397461]], [[-61.91437530517578, 33.25106430053711, 109.49993896484375], [-60.829254150390625, 31.25800895690918, 111.92221069335938]]]"
